#node	identifier	category	term ID	term description
AAEL000532	7159.Q17NX4	UniProt Keywords	KW-0812	Transmembrane
AAEL000532	7159.Q17NX4	UniProt Keywords	KW-1015	Disulfide bond
AAEL000532	7159.Q17NX4	UniProt Keywords	KW-1133	Transmembrane helix
AAEL000532	7159.Q17NX4	InterPro	IPR000859	CUB domain
AAEL000532	7159.Q17NX4	InterPro	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat
AAEL000532	7159.Q17NX4	InterPro	IPR035914	Spermadhesin, CUB domain superfamily
AAEL000532	7159.Q17NX4	SMART	SM00042	Domain first found in C1r, C1s, uEGF, and bone morphogenetic protein.
AAEL000532	7159.Q17NX4	SMART	SM00192	Low-density lipoprotein receptor domain class A
AAEL000534	7159.Q17NW2	GO Process	GO:0006810	Transport
AAEL000534	7159.Q17NW2	GO Process	GO:0006811	Ion transport
AAEL000534	7159.Q17NW2	GO Process	GO:0006812	Cation transport
AAEL000534	7159.Q17NW2	GO Process	GO:0006814	Sodium ion transport
AAEL000534	7159.Q17NW2	GO Process	GO:0009628	Response to abiotic stimulus
AAEL000534	7159.Q17NW2	GO Process	GO:0009987	Cellular process
AAEL000534	7159.Q17NW2	GO Process	GO:0030001	Metal ion transport
AAEL000534	7159.Q17NW2	GO Process	GO:0032501	Multicellular organismal process
AAEL000534	7159.Q17NW2	GO Process	GO:0034220	Ion transmembrane transport
AAEL000534	7159.Q17NW2	GO Process	GO:0035725	Sodium ion transmembrane transport
AAEL000534	7159.Q17NW2	GO Process	GO:0050896	Response to stimulus
AAEL000534	7159.Q17NW2	GO Process	GO:0051179	Localization
AAEL000534	7159.Q17NW2	GO Process	GO:0051234	Establishment of localization
AAEL000534	7159.Q17NW2	GO Process	GO:0055085	Transmembrane transport
AAEL000534	7159.Q17NW2	GO Process	GO:0098655	Cation transmembrane transport
AAEL000534	7159.Q17NW2	GO Process	GO:0098660	Inorganic ion transmembrane transport
AAEL000534	7159.Q17NW2	GO Process	GO:0098662	Inorganic cation transmembrane transport
AAEL000534	7159.Q17NW2	GO Function	GO:0005215	Transporter activity
AAEL000534	7159.Q17NW2	GO Function	GO:0005216	Ion channel activity
AAEL000534	7159.Q17NW2	GO Function	GO:0005261	Cation channel activity
AAEL000534	7159.Q17NW2	GO Function	GO:0005272	Sodium channel activity
AAEL000534	7159.Q17NW2	GO Function	GO:0008324	Cation transmembrane transporter activity
AAEL000534	7159.Q17NW2	GO Function	GO:0015075	Ion transmembrane transporter activity
AAEL000534	7159.Q17NW2	GO Function	GO:0015081	Sodium ion transmembrane transporter activity
AAEL000534	7159.Q17NW2	GO Function	GO:0015267	Channel activity
AAEL000534	7159.Q17NW2	GO Function	GO:0015276	Ligand-gated ion channel activity
AAEL000534	7159.Q17NW2	GO Function	GO:0015280	Ligand-gated sodium channel activity
AAEL000534	7159.Q17NW2	GO Function	GO:0015318	Inorganic molecular entity transmembrane transporter activity
AAEL000534	7159.Q17NW2	GO Function	GO:0022803	Passive transmembrane transporter activity
AAEL000534	7159.Q17NW2	GO Function	GO:0022834	Ligand-gated channel activity
AAEL000534	7159.Q17NW2	GO Function	GO:0022836	Gated channel activity
AAEL000534	7159.Q17NW2	GO Function	GO:0022857	Transmembrane transporter activity
AAEL000534	7159.Q17NW2	GO Function	GO:0022890	Inorganic cation transmembrane transporter activity
AAEL000534	7159.Q17NW2	GO Function	GO:0046873	Metal ion transmembrane transporter activity
AAEL000534	7159.Q17NW2	GO Function	GO:0099094	Ligand-gated cation channel activity
AAEL000534	7159.Q17NW2	GO Component	GO:0005886	Plasma membrane
AAEL000534	7159.Q17NW2	GO Component	GO:0005887	Integral component of plasma membrane
AAEL000534	7159.Q17NW2	GO Component	GO:0016020	Membrane
AAEL000534	7159.Q17NW2	GO Component	GO:0016021	Integral component of membrane
AAEL000534	7159.Q17NW2	GO Component	GO:0031224	Intrinsic component of membrane
AAEL000534	7159.Q17NW2	GO Component	GO:0031226	Intrinsic component of plasma membrane
AAEL000534	7159.Q17NW2	GO Component	GO:0071944	Cell periphery
AAEL000534	7159.Q17NW2	GO Component	GO:0110165	Cellular anatomical entity
AAEL000534	7159.Q17NW2	STRING clusters	CL:27027	Mixed, incl. Detection of chemical stimulus, and Epithelial sodium channel
AAEL000534	7159.Q17NW2	STRING clusters	CL:27032	Mixed, incl. Detection of chemical stimulus, and Epithelial sodium channel
AAEL000534	7159.Q17NW2	STRING clusters	CL:27216	Mixed, incl. Epithelial sodium channel, and Tandem pore domain potassium channels
AAEL000534	7159.Q17NW2	STRING clusters	CL:27282	Epithelial sodium channel, and Follistatin-like, N-terminal
AAEL000534	7159.Q17NW2	STRING clusters	CL:27283	Epithelial sodium channel
AAEL000534	7159.Q17NW2	Reactome	MAP-2672351	Stimuli-sensing channels
AAEL000534	7159.Q17NW2	Reactome	MAP-382551	Transport of small molecules
AAEL000534	7159.Q17NW2	Reactome	MAP-983712	Ion channel transport
AAEL000534	7159.Q17NW2	COMPARTMENTS	GOCC:0016020	Membrane
AAEL000534	7159.Q17NW2	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AAEL000534	7159.Q17NW2	UniProt Keywords	KW-0406	Ion transport
AAEL000534	7159.Q17NW2	UniProt Keywords	KW-0407	Ion channel
AAEL000534	7159.Q17NW2	UniProt Keywords	KW-0472	Membrane
AAEL000534	7159.Q17NW2	UniProt Keywords	KW-0739	Sodium transport
AAEL000534	7159.Q17NW2	UniProt Keywords	KW-0812	Transmembrane
AAEL000534	7159.Q17NW2	UniProt Keywords	KW-0813	Transport
AAEL000534	7159.Q17NW2	UniProt Keywords	KW-0894	Sodium channel
AAEL000534	7159.Q17NW2	UniProt Keywords	KW-0915	Sodium
AAEL000534	7159.Q17NW2	UniProt Keywords	KW-1133	Transmembrane helix
AAEL000534	7159.Q17NW2	Pfam	PF00858	Amiloride-sensitive sodium channel
AAEL000534	7159.Q17NW2	InterPro	IPR001873	Epithelial sodium channel
AAEL000534	7159.Q17NW2	InterPro	IPR020903	Epithelial sodium channel, conserved site
AAEL000538	7159.Q17NX3	GO Function	GO:0005488	Binding
AAEL000538	7159.Q17NX3	GO Component	GO:0005886	Plasma membrane
AAEL000538	7159.Q17NX3	GO Component	GO:0016020	Membrane
AAEL000538	7159.Q17NX3	GO Component	GO:0016021	Integral component of membrane
AAEL000538	7159.Q17NX3	GO Component	GO:0031224	Intrinsic component of membrane
AAEL000538	7159.Q17NX3	GO Component	GO:0071944	Cell periphery
AAEL000538	7159.Q17NX3	GO Component	GO:0110165	Cellular anatomical entity
AAEL000538	7159.Q17NX3	STRING clusters	CL:14789	Mixed, incl. Cell-cell signaling by wnt, and Low-density lipoprotein (LDL) receptor class A repeat
AAEL000538	7159.Q17NX3	STRING clusters	CL:14790	Mixed, incl. Cell-cell signaling by wnt, and Low-density lipoprotein (LDL) receptor class A repeat
AAEL000538	7159.Q17NX3	STRING clusters	CL:14791	Mixed, incl. Cell-cell signaling by wnt, and Low-density lipoprotein (LDL) receptor class A repeat
AAEL000538	7159.Q17NX3	STRING clusters	CL:14792	Mixed, incl. Cell-cell signaling by wnt, and Low-density lipoprotein (LDL) receptor class A repeat
AAEL000538	7159.Q17NX3	STRING clusters	CL:14793	Mixed, incl. Cell-cell signaling by wnt, and Transport of RCbl within the body
AAEL000538	7159.Q17NX3	STRING clusters	CL:14795	Mixed, incl. Cell-cell signaling by wnt, and Transport of RCbl within the body
AAEL000538	7159.Q17NX3	STRING clusters	CL:14899	Mostly uncharacterized, incl. Serine protease inhibitor Kazal-type 4-like, and Spermatogenesis
AAEL000538	7159.Q17NX3	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AAEL000538	7159.Q17NX3	UniProt Keywords	KW-1015	Disulfide bond
AAEL000538	7159.Q17NX3	InterPro	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat
AAEL000538	7159.Q17NX3	InterPro	IPR023415	Low-density lipoprotein (LDL) receptor class A, conserved site
AAEL000538	7159.Q17NX3	InterPro	IPR036055	LDL receptor-like superfamily
AAEL000538	7159.Q17NX3	SMART	SM00192	Low-density lipoprotein receptor domain class A
AAEL000597	7159.Q17NP6	GO Process	GO:0000902	Cell morphogenesis
AAEL000597	7159.Q17NP6	GO Process	GO:0000904	Cell morphogenesis involved in differentiation
AAEL000597	7159.Q17NP6	GO Process	GO:0001654	Eye development
AAEL000597	7159.Q17NP6	GO Process	GO:0001736	Establishment of planar polarity
AAEL000597	7159.Q17NP6	GO Process	GO:0001738	Morphogenesis of a polarized epithelium
AAEL000597	7159.Q17NP6	GO Process	GO:0002009	Morphogenesis of an epithelium
AAEL000597	7159.Q17NP6	GO Process	GO:0007155	Cell adhesion
AAEL000597	7159.Q17NP6	GO Process	GO:0007156	Homophilic cell adhesion via plasma membrane adhesion molecules
AAEL000597	7159.Q17NP6	GO Process	GO:0007163	Establishment or maintenance of cell polarity
AAEL000597	7159.Q17NP6	GO Process	GO:0007164	Establishment of tissue polarity
AAEL000597	7159.Q17NP6	GO Process	GO:0007275	Multicellular organism development
AAEL000597	7159.Q17NP6	GO Process	GO:0007389	Pattern specification process
AAEL000597	7159.Q17NP6	GO Process	GO:0007399	Nervous system development
AAEL000597	7159.Q17NP6	GO Process	GO:0007409	Axonogenesis
AAEL000597	7159.Q17NP6	GO Process	GO:0007423	Sensory organ development
AAEL000597	7159.Q17NP6	GO Process	GO:0009605	Response to external stimulus
AAEL000597	7159.Q17NP6	GO Process	GO:0009653	Anatomical structure morphogenesis
AAEL000597	7159.Q17NP6	GO Process	GO:0009887	Animal organ morphogenesis
AAEL000597	7159.Q17NP6	GO Process	GO:0009888	Tissue development
AAEL000597	7159.Q17NP6	GO Process	GO:0009987	Cellular process
AAEL000597	7159.Q17NP6	GO Process	GO:0016043	Cellular component organization
AAEL000597	7159.Q17NP6	GO Process	GO:0016049	Cell growth
AAEL000597	7159.Q17NP6	GO Process	GO:0016339	Calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules
AAEL000597	7159.Q17NP6	GO Process	GO:0022008	Neurogenesis
AAEL000597	7159.Q17NP6	GO Process	GO:0030030	Cell projection organization
AAEL000597	7159.Q17NP6	GO Process	GO:0030154	Cell differentiation
AAEL000597	7159.Q17NP6	GO Process	GO:0030182	Neuron differentiation
AAEL000597	7159.Q17NP6	GO Process	GO:0031175	Neuron projection development
AAEL000597	7159.Q17NP6	GO Process	GO:0032501	Multicellular organismal process
AAEL000597	7159.Q17NP6	GO Process	GO:0032502	Developmental process
AAEL000597	7159.Q17NP6	GO Process	GO:0032989	Cellular component morphogenesis
AAEL000597	7159.Q17NP6	GO Process	GO:0032990	Cell part morphogenesis
AAEL000597	7159.Q17NP6	GO Process	GO:0040007	Growth
AAEL000597	7159.Q17NP6	GO Process	GO:0040008	Regulation of growth
AAEL000597	7159.Q17NP6	GO Process	GO:0044331	Cell-cell adhesion mediated by cadherin
AAEL000597	7159.Q17NP6	GO Process	GO:0048468	Cell development
AAEL000597	7159.Q17NP6	GO Process	GO:0048513	Animal organ development
AAEL000597	7159.Q17NP6	GO Process	GO:0048589	Developmental growth
AAEL000597	7159.Q17NP6	GO Process	GO:0048592	Eye morphogenesis
AAEL000597	7159.Q17NP6	GO Process	GO:0048666	Neuron development
AAEL000597	7159.Q17NP6	GO Process	GO:0048667	Cell morphogenesis involved in neuron differentiation
AAEL000597	7159.Q17NP6	GO Process	GO:0048699	Generation of neurons
AAEL000597	7159.Q17NP6	GO Process	GO:0048729	Tissue morphogenesis
AAEL000597	7159.Q17NP6	GO Process	GO:0048731	System development
AAEL000597	7159.Q17NP6	GO Process	GO:0048749	Compound eye development
AAEL000597	7159.Q17NP6	GO Process	GO:0048812	Neuron projection morphogenesis
AAEL000597	7159.Q17NP6	GO Process	GO:0048856	Anatomical structure development
AAEL000597	7159.Q17NP6	GO Process	GO:0048858	Cell projection morphogenesis
AAEL000597	7159.Q17NP6	GO Process	GO:0048869	Cellular developmental process
AAEL000597	7159.Q17NP6	GO Process	GO:0048880	Sensory system development
AAEL000597	7159.Q17NP6	GO Process	GO:0050789	Regulation of biological process
AAEL000597	7159.Q17NP6	GO Process	GO:0050794	Regulation of cellular process
AAEL000597	7159.Q17NP6	GO Process	GO:0050896	Response to stimulus
AAEL000597	7159.Q17NP6	GO Process	GO:0051239	Regulation of multicellular organismal process
AAEL000597	7159.Q17NP6	GO Process	GO:0060429	Epithelium development
AAEL000597	7159.Q17NP6	GO Process	GO:0060560	Developmental growth involved in morphogenesis
AAEL000597	7159.Q17NP6	GO Process	GO:0061564	Axon development
AAEL000597	7159.Q17NP6	GO Process	GO:0065007	Biological regulation
AAEL000597	7159.Q17NP6	GO Process	GO:0065008	Regulation of biological quality
AAEL000597	7159.Q17NP6	GO Process	GO:0071840	Cellular component organization or biogenesis
AAEL000597	7159.Q17NP6	GO Process	GO:0090596	Sensory organ morphogenesis
AAEL000597	7159.Q17NP6	GO Process	GO:0098609	Cell-cell adhesion
AAEL000597	7159.Q17NP6	GO Process	GO:0098742	Cell-cell adhesion via plasma-membrane adhesion molecules
AAEL000597	7159.Q17NP6	GO Process	GO:0120036	Plasma membrane bounded cell projection organization
AAEL000597	7159.Q17NP6	GO Process	GO:0120039	Plasma membrane bounded cell projection morphogenesis
AAEL000597	7159.Q17NP6	GO Process	GO:0150063	Visual system development
AAEL000597	7159.Q17NP6	GO Function	GO:0005488	Binding
AAEL000597	7159.Q17NP6	GO Function	GO:0005509	Calcium ion binding
AAEL000597	7159.Q17NP6	GO Function	GO:0005515	Protein binding
AAEL000597	7159.Q17NP6	GO Function	GO:0042802	Identical protein binding
AAEL000597	7159.Q17NP6	GO Function	GO:0042803	Protein homodimerization activity
AAEL000597	7159.Q17NP6	GO Function	GO:0043167	Ion binding
AAEL000597	7159.Q17NP6	GO Function	GO:0043169	Cation binding
AAEL000597	7159.Q17NP6	GO Function	GO:0046872	Metal ion binding
AAEL000597	7159.Q17NP6	GO Function	GO:0046983	Protein dimerization activity
AAEL000597	7159.Q17NP6	GO Component	GO:0005886	Plasma membrane
AAEL000597	7159.Q17NP6	GO Component	GO:0005911	Cell-cell junction
AAEL000597	7159.Q17NP6	GO Component	GO:0016020	Membrane
AAEL000597	7159.Q17NP6	GO Component	GO:0016021	Integral component of membrane
AAEL000597	7159.Q17NP6	GO Component	GO:0030054	Cell junction
AAEL000597	7159.Q17NP6	GO Component	GO:0031224	Intrinsic component of membrane
AAEL000597	7159.Q17NP6	GO Component	GO:0042995	Cell projection
AAEL000597	7159.Q17NP6	GO Component	GO:0070161	Anchoring junction
AAEL000597	7159.Q17NP6	GO Component	GO:0071944	Cell periphery
AAEL000597	7159.Q17NP6	GO Component	GO:0110165	Cellular anatomical entity
AAEL000597	7159.Q17NP6	GO Component	GO:0120025	Plasma membrane bounded cell projection
AAEL000597	7159.Q17NP6	STRING clusters	CL:12626	Mixed, incl. Cadherin-like, and Microfilament motor activity
AAEL000597	7159.Q17NP6	STRING clusters	CL:12628	Mixed, incl. Cadherin-like, and Microfilament motor activity
AAEL000597	7159.Q17NP6	STRING clusters	CL:12678	Cadherin-like, and Embryonic body morphogenesis
AAEL000597	7159.Q17NP6	STRING clusters	CL:12681	Mixed, incl. Embryonic body morphogenesis, and Cadherin
AAEL000597	7159.Q17NP6	STRING clusters	CL:12691	Embryonic body morphogenesis, and Cadherin
AAEL000597	7159.Q17NP6	Reactome	MAP-1500931	Cell-Cell communication
AAEL000597	7159.Q17NP6	Reactome	MAP-446728	Cell junction organization
AAEL000597	7159.Q17NP6	COMPARTMENTS	GOCC:0005886	Plasma membrane
AAEL000597	7159.Q17NP6	COMPARTMENTS	GOCC:0016020	Membrane
AAEL000597	7159.Q17NP6	COMPARTMENTS	GOCC:0016342	Catenin complex
AAEL000597	7159.Q17NP6	COMPARTMENTS	GOCC:0019897	Extrinsic component of plasma membrane
AAEL000597	7159.Q17NP6	COMPARTMENTS	GOCC:0019898	Extrinsic component of membrane
AAEL000597	7159.Q17NP6	COMPARTMENTS	GOCC:0032991	Protein-containing complex
AAEL000597	7159.Q17NP6	COMPARTMENTS	GOCC:0071944	Cell periphery
AAEL000597	7159.Q17NP6	COMPARTMENTS	GOCC:0098796	Membrane protein complex
AAEL000597	7159.Q17NP6	COMPARTMENTS	GOCC:0098797	Plasma membrane protein complex
AAEL000597	7159.Q17NP6	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
AAEL000597	7159.Q17NP6	UniProt Keywords	KW-0106	Calcium
AAEL000597	7159.Q17NP6	UniProt Keywords	KW-0130	Cell adhesion
AAEL000597	7159.Q17NP6	UniProt Keywords	KW-0245	EGF-like domain
AAEL000597	7159.Q17NP6	UniProt Keywords	KW-0472	Membrane
AAEL000597	7159.Q17NP6	UniProt Keywords	KW-0677	Repeat
