UPI0007D3B793	aeb224e2abb621274796108df36f5c4f	573	Pfam	PF22924	Acyl-CoA oxidase, C-alpha1 domain	191	352	7.6E-58	T	17-10-2025	IPR055060	Acyl-CoA oxidase, C-alpha1 domain	-	-
UPI0007D3B793	aeb224e2abb621274796108df36f5c4f	573	Pfam	PF01756	Acyl-CoA oxidase	389	570	2.5E-48	T	17-10-2025	IPR002655	Acyl-CoA oxidase, C-terminal	-	-
tr|A0A182G2Y4|A0A182G2Y4_AEDAL	2e97a5ea852bc07f92f5bae68a3b4385	439	Pfam	PF00005	ABC transporter	336	378	2.2E-4	T	17-10-2025	IPR003439	ABC transporter-like, ATP-binding domain	-	-
tr|A0A182G2Y4|A0A182G2Y4_AEDAL	2e97a5ea852bc07f92f5bae68a3b4385	439	Pfam	PF06472	ABC transporter transmembrane region 2	2	202	4.1E-67	T	17-10-2025	IPR011527	ABC transporter type 1, transmembrane domain	-	-
UPI0007D5354F	80662bcd270eb60114b7354af9b23869	189	Pfam	PF14598	PAS domain	1	96	2.4E-14	T	17-10-2025	-	-	-	-
tr|A0A182G5Y8|A0A182G5Y8_AEDAL	a91e7fe65d3656456d4b702db6572047	392	Pfam	PF00149	Calcineurin-like phosphoesterase	131	325	1.8E-34	T	17-10-2025	IPR004843	Calcineurin-like, phosphoesterase domain	-	-
tr|A0A182G5Y8|A0A182G5Y8_AEDAL	a91e7fe65d3656456d4b702db6572047	392	Pfam	PF08321	PPP5 TPR repeat region	30	123	1.3E-27	T	17-10-2025	IPR013235	PPP domain	-	-
tr|A0A182HDC1|A0A182HDC1_AEDAL	f0eb6f321ed49ac5ada9eead952d75d8	721	Pfam	PF04926	Poly(A) polymerase predicted RNA binding domain	378	447	8.5E-19	T	17-10-2025	IPR007010	Poly(A) polymerase, RNA-binding domain	-	-
tr|A0A182HDC1|A0A182HDC1_AEDAL	f0eb6f321ed49ac5ada9eead952d75d8	721	Pfam	PF04928	Poly(A) polymerase central domain	231	375	1.1E-66	T	17-10-2025	IPR007012	Poly(A) polymerase, central domain	-	-
tr|A0A182HDC1|A0A182HDC1_AEDAL	f0eb6f321ed49ac5ada9eead952d75d8	721	Pfam	PF20750	Poly(A) polymerase nucleotidyltransferase domain	33	226	2.5E-82	T	17-10-2025	IPR048840	Poly(A) polymerase, nucleotidyltransferase domain	-	-
UPI0007D63967	c41f0c85c7ffbbd1b84d11478a9caf56	387	Pfam	PF00650	CRAL/TRIO domain	143	290	8.9E-28	T	17-10-2025	IPR001251	CRAL-TRIO lipid binding domain	-	-
UPI0007D63967	c41f0c85c7ffbbd1b84d11478a9caf56	387	Pfam	PF03765	CRAL/TRIO, N-terminal domain	88	110	0.015	T	17-10-2025	IPR011074	CRAL/TRIO, N-terminal domain	-	-
tr|A0A182H8W0|A0A182H8W0_AEDAL	d028b1bf1fea588bc467ab8a9a314ba1	336	Pfam	PF00561	alpha/beta hydrolase fold	64	172	7.3E-17	T	17-10-2025	IPR000073	Alpha/beta hydrolase fold-1	-	-
tr|A0A182G5Z9|A0A182G5Z9_AEDAL	0a86585ad538535084a9ce09b3fcbef1	479	Pfam	PF14604	Variant SH3 domain	428	476	5.7E-10	T	17-10-2025	IPR001452	SH3 domain	-	-
tr|A0A023EQE1|A0A023EQE1_AEDAL	73e1f3880a5010dc681ddb29b8051b31	307	Pfam	PF00149	Calcineurin-like phosphoesterase	48	241	1.2E-46	T	17-10-2025	IPR004843	Calcineurin-like, phosphoesterase domain	-	-
UPI0007D69E24	c20c43762777fae07d7ccdb0c5fddfe4	1091	Pfam	PF23290	Transcription elongation factor SPT5, fifth KOW domain	756	801	2.5E-19	T	17-10-2025	IPR041978	Spt5, KOW domain repeat 5	-	-
UPI0007D69E24	c20c43762777fae07d7ccdb0c5fddfe4	1091	Pfam	PF23037	Transcription elongation factor SPT5, KOWx domain	585	633	1.4E-17	T	17-10-2025	IPR057936	Spt5, KOWx domain	-	-
UPI0007D69E24	c20c43762777fae07d7ccdb0c5fddfe4	1091	Pfam	PF23291	Transcription elongation factor SPT5, fourth KOW domain	641	695	8.7E-23	T	17-10-2025	IPR041977	Spt5, KOW domain repeat 4	-	-
UPI0007D69E24	c20c43762777fae07d7ccdb0c5fddfe4	1091	Pfam	PF11942	Spt5 transcription elongation factor, acidic N-terminal	128	223	7.9E-10	T	17-10-2025	IPR022581	Spt5 transcription elongation factor, N-terminal	-	-
UPI0007D69E24	c20c43762777fae07d7ccdb0c5fddfe4	1091	Pfam	PF23284	Transcription elongation factor SPT5, second KOW domain	478	526	2.8E-15	T	17-10-2025	IPR041975	Spt5, KOW domain repeat 2	-	-
UPI0007D69E24	c20c43762777fae07d7ccdb0c5fddfe4	1091	Pfam	PF23287	Transcription elongation factor SPT5, seventh KOW domain	1039	1088	6.0E-5	T	17-10-2025	IPR057934	Spt5, KOW domain repeat 7	-	-
UPI0007D69E24	c20c43762777fae07d7ccdb0c5fddfe4	1091	Pfam	PF23042	Transcription elongation factor SPT5, KOW1 domain	327	450	1.1E-7	T	17-10-2025	IPR041973	Spt5, KOW domain repeat 1	-	-
UPI0007D69E24	c20c43762777fae07d7ccdb0c5fddfe4	1091	Pfam	PF00467	KOW motif	530	558	0.0081	T	17-10-2025	IPR005824	KOW	-	-
UPI0007D69E24	c20c43762777fae07d7ccdb0c5fddfe4	1091	Pfam	PF03439	Early transcription elongation factor of RNA pol II, NGN section	229	315	2.3E-20	T	17-10-2025	IPR005100	NGN domain	-	-
UPI0007D69E24	c20c43762777fae07d7ccdb0c5fddfe4	1091	Pfam	PF23288	Transcription elongation factor SPT5, sixth KOW domain	984	1037	1.4E-17	T	17-10-2025	IPR041980	Spt5, KOW domain repeat 6, metazoa	-	-
UPI0007D247C5	754d49d0bc4f631bd9e98f0d728f33e2	198	Pfam	PF18701	Family of unknown function (DUF5641)	56	147	2.4E-21	T	17-10-2025	IPR040676	Domain of unknown function DUF5641	-	-
tr|A0A182G4S8|A0A182G4S8_AEDAL	05fcf6041f28e15622fbe41584e8f342	761	Pfam	PF20651	Exocyst complex component EXOC6/Sec15, N-terminal	35	204	3.5E-49	T	17-10-2025	IPR048359	Exocyst complex component EXOC6/Sec15, N-terminal domain	-	-
tr|A0A182G4S8|A0A182G4S8_AEDAL	05fcf6041f28e15622fbe41584e8f342	761	Pfam	PF04091	Exocyst complex subunit Sec15 C-terminal	375	721	2.1E-89	T	17-10-2025	IPR046361	Exocyst complex subunit EXOC6/Sec15, C-terminal	-	-
tr|A0A182GV08|A0A182GV08_AEDAL	29859394abbdff0709c06b17ca589c28	334	Pfam	PF13664	Domain of unknown function (DUF4149)	156	267	5.4E-22	T	17-10-2025	IPR025423	TMEM205-like	-	-
UPI0007D497EA	4f0d8cab140fdf35cdaa28ee24475071	585	Pfam	PF07776	Zinc-finger associated domain (zf-AD)	154	230	3.7E-8	T	17-10-2025	IPR012934	Zinc finger, AD-type	-	-
UPI0007D497EA	4f0d8cab140fdf35cdaa28ee24475071	585	Pfam	PF00096	Zinc finger, C2H2 type	535	558	6.3	T	17-10-2025	IPR013087	Zinc finger C2H2-type	-	-
UPI0007D497EA	4f0d8cab140fdf35cdaa28ee24475071	585	Pfam	PF00096	Zinc finger, C2H2 type	110	133	19.0	T	17-10-2025	IPR013087	Zinc finger C2H2-type	-	-
UPI0007D497EA	4f0d8cab140fdf35cdaa28ee24475071	585	Pfam	PF00096	Zinc finger, C2H2 type	358	380	16.0	T	17-10-2025	IPR013087	Zinc finger C2H2-type	-	-
UPI0007D497EA	4f0d8cab140fdf35cdaa28ee24475071	585	Pfam	PF00096	Zinc finger, C2H2 type	509	529	7.7	T	17-10-2025	IPR013087	Zinc finger C2H2-type	-	-
UPI0007D497EA	4f0d8cab140fdf35cdaa28ee24475071	585	Pfam	PF00096	Zinc finger, C2H2 type	386	408	3.6	T	17-10-2025	IPR013087	Zinc finger C2H2-type	-	-
UPI0007D497EA	4f0d8cab140fdf35cdaa28ee24475071	585	Pfam	PF00096	Zinc finger, C2H2 type	414	436	2.6	T	17-10-2025	IPR013087	Zinc finger C2H2-type	-	-
UPI0007D497EA	4f0d8cab140fdf35cdaa28ee24475071	585	Pfam	PF00096	Zinc finger, C2H2 type	84	104	5.4	T	17-10-2025	IPR013087	Zinc finger C2H2-type	-	-
tr|A0A182GTQ3|A0A182GTQ3_AEDAL	8495efb6fad24fc86a8e505e9fb5de64	1883	Pfam	PF15784	G-protein pathway suppressor 2-interacting domain	180	260	2.5E-16	T	17-10-2025	IPR031557	N-CoR, GPS2-interacting domain	-	-
tr|A0A182H4Q1|A0A182H4Q1_AEDAL	07d523c67812f8746e62139898a6f969	376	Pfam	PF00079	Serpin (serine protease inhibitor)	302	374	1.6E-13	T	17-10-2025	IPR023796	Serpin domain	-	-
tr|A0A182H4Q1|A0A182H4Q1_AEDAL	07d523c67812f8746e62139898a6f969	376	Pfam	PF00079	Serpin (serine protease inhibitor)	3	229	1.4E-51	T	17-10-2025	IPR023796	Serpin domain	-	-
tr|A0A182H581|A0A182H581_AEDAL	a321cb923f2d7ba3b81633084642e4aa	497	Pfam	PF00079	Serpin (serine protease inhibitor)	108	495	1.5E-86	T	17-10-2025	IPR023796	Serpin domain	-	-
tr|A0A182HEI5|A0A182HEI5_AEDAL	01df7f2e24258e37e351bab0b7638793	261	Pfam	PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)	188	256	0.0012	T	17-10-2025	IPR000477	Reverse transcriptase domain	-	-
UPI0007D1D052	728f72aacee553d862170b7d9186c06e	423	Pfam	PF00079	Serpin (serine protease inhibitor)	50	422	6.4E-88	T	17-10-2025	IPR023796	Serpin domain	-	-
tr|A0A023EMA3|A0A023EMA3_AEDAL	64d5fe3395c22035c65ebb7605021978	249	Pfam	PF00226	DnaJ domain	50	110	1.4E-12	T	17-10-2025	IPR001623	DnaJ domain	-	-
tr|A0A182GDI3|A0A182GDI3_AEDAL	21ee8aeb3f019b74cbaa4962a764e379	568	Pfam	PF08953	Domain of unknown function (DUF1899)	4	69	8.2E-31	T	17-10-2025	IPR015048	Domain of unknown function DUF1899	-	-
tr|A0A182GDI3|A0A182GDI3_AEDAL	21ee8aeb3f019b74cbaa4962a764e379	568	Pfam	PF16300	Type of WD40 repeat	343	385	5.4E-16	T	17-10-2025	-	-	-	-
tr|A0A182GDI3|A0A182GDI3_AEDAL	21ee8aeb3f019b74cbaa4962a764e379	568	Pfam	PF00400	WD domain, G-beta repeat	166	200	1.0	T	17-10-2025	IPR001680	WD40 repeat	-	-
tr|A0A182GDI3|A0A182GDI3_AEDAL	21ee8aeb3f019b74cbaa4962a764e379	568	Pfam	PF00400	WD domain, G-beta repeat	78	109	0.0067	T	17-10-2025	IPR001680	WD40 repeat	-	-
tr|A0A182GM05|A0A182GM05_AEDAL	e68d67ec30da40578c367a1739666e86	135	Pfam	PF00010	Helix-loop-helix DNA-binding domain	8	46	2.4E-5	T	17-10-2025	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	-	-
tr|A0A182GH02|A0A182GH02_AEDAL	d7edde2d14344367460775bac6a22c47	703	Pfam	PF00443	Ubiquitin carboxyl-terminal hydrolase	380	662	1.5E-25	T	17-10-2025	IPR001394	Peptidase C19, ubiquitin carboxyl-terminal hydrolase	-	-
UPI0007D620FD	c013c69dc3aa6eb27cbab558a66b6951	545	Pfam	PF00400	WD domain, G-beta repeat	365	390	1.1	T	17-10-2025	IPR001680	WD40 repeat	-	-
UPI0007D620FD	c013c69dc3aa6eb27cbab558a66b6951	545	Pfam	PF00400	WD domain, G-beta repeat	395	432	0.015	T	17-10-2025	IPR001680	WD40 repeat	-	-
UPI0007D620FD	c013c69dc3aa6eb27cbab558a66b6951	545	Pfam	PF00400	WD domain, G-beta repeat	485	515	21.0	T	17-10-2025	IPR001680	WD40 repeat	-	-
UPI0007D620FD	c013c69dc3aa6eb27cbab558a66b6951	545	Pfam	PF00400	WD domain, G-beta repeat	319	346	700.0	T	17-10-2025	IPR001680	WD40 repeat	-	-
UPI0007D620FD	c013c69dc3aa6eb27cbab558a66b6951	545	Pfam	PF00400	WD domain, G-beta repeat	265	299	23.0	T	17-10-2025	IPR001680	WD40 repeat	-	-
UPI0007D0DFDA	2f3b793ead48fe3ea36627b9bc1866a1	877	Pfam	PF25562	Metal transporter CNNM2-like, C-terminal CNBH domain	603	770	4.1E-52	T	17-10-2025	-	-	-	-
UPI0007D0DFDA	2f3b793ead48fe3ea36627b9bc1866a1	877	Pfam	PF01595	Cyclin M transmembrane N-terminal domain	250	419	2.2E-28	T	17-10-2025	IPR002550	CNNM, transmembrane domain	-	-
UPI0007D0E200	93d56e3d136c1eaddf0e99de36a002fb	1043	Pfam	PF00133	tRNA synthetases class I (I, L, M and V)	98	721	0.0	T	17-10-2025	IPR002300	Aminoacyl-tRNA synthetase, class Ia	-	-
UPI0007D0E200	93d56e3d136c1eaddf0e99de36a002fb	1043	Pfam	PF08264	Anticodon-binding domain of tRNA ligase	766	917	1.2E-35	T	17-10-2025	IPR013155	Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding	-	-
UPI0007D5D089	a488387a6dca88895dde4faa1cb7907d	520	Pfam	PF00201	UDP-glucoronosyl and UDP-glucosyl transferase	31	516	1.5E-70	T	17-10-2025	IPR002213	UDP-glucuronosyl/UDP-glucosyltransferase	-	-
UPI0007D62EC4	94999512f52394d2d937d3d2c888bf8c	1933	Pfam	PF20845	Pre-mRNA cleavage complex 2 protein Pcf11, alpha-helical domain	177	210	0.0044	T	17-10-2025	IPR048830	Pre-mRNA cleavage complex 2 protein Pcf11, helical domain	-	-
UPI0007D62EC4	94999512f52394d2d937d3d2c888bf8c	1933	Pfam	PF04818	CID domain	25	129	7.0E-11	T	17-10-2025	IPR006569	CID domain	-	-
UPI0007D62EC4	94999512f52394d2d937d3d2c888bf8c	1933	Pfam	PF23228	PCFS4 zinc finger domain	1505	1539	0.0065	T	17-10-2025	IPR057242	PCFS4-like, zinc finger domain	-	-
tr|A0A182HB57|A0A182HB57_AEDAL	2fbf7c6b152bf331495ef2c2fc0bbb75	716	Pfam	PF13589	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	34	149	1.6E-5	T	17-10-2025	-	-	-	-
tr|A0A182HB57|A0A182HB57_AEDAL	2fbf7c6b152bf331495ef2c2fc0bbb75	716	Pfam	PF00183	Hsp90 protein	187	692	0.0	T	17-10-2025	IPR001404	Heat shock protein Hsp90 family	-	-
UPI0007D47AEB	4a207a25608ec784fa79f9838dcff578	170	Pfam	PF10278	Mediator of RNA pol II transcription subunit 19	1	159	1.3E-69	T	17-10-2025	IPR019403	Mediator complex, subunit Med19, metazoa	-	-
UPI0007D5C116	ea15c56f3b3a97ae72cf76676269682b	112	Pfam	PF12407	Homeobox protein	6	28	6.3E-11	T	17-10-2025	IPR022132	Homeobox protein	-	-
UPI0007D10A1C	a3cb4c8b9f0ad583ce91a9e59b4cca52	750	Pfam	PF16124	RecQ zinc-binding	445	487	2.3E-4	T	17-10-2025	IPR032284	ATP-dependent DNA helicase RecQ, zinc-binding domain	-	-
UPI0007D10A1C	a3cb4c8b9f0ad583ce91a9e59b4cca52	750	Pfam	PF00270	DEAD/DEAH box helicase	102	270	3.1E-20	T	17-10-2025	IPR011545	DEAD/DEAH-box helicase domain	-	-
UPI0007D10A1C	a3cb4c8b9f0ad583ce91a9e59b4cca52	750	Pfam	PF00271	Helicase conserved C-terminal domain	309	418	4.3E-15	T	17-10-2025	IPR001650	Helicase, C-terminal domain-like	-	-
UPI0007D5FD3E	956797a06b2a79d6d3b61700bf9cc20b	339	Pfam	PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)	8	136	6.0E-11	T	17-10-2025	IPR000477	Reverse transcriptase domain	-	-
tr|A0A182GLJ0|A0A182GLJ0_AEDAL	2123b52d083a6eede69eaf65ca46af20	778	Pfam	PF00104	Ligand-binding domain of nuclear hormone receptor	587	756	2.0E-22	T	17-10-2025	IPR000536	Nuclear hormone receptor, ligand-binding domain	-	-
tr|A0A182GLJ0|A0A182GLJ0_AEDAL	2123b52d083a6eede69eaf65ca46af20	778	Pfam	PF00105	Double treble clef zinc finger, C4 type	362	429	6.6E-23	T	17-10-2025	IPR001628	Zinc finger, nuclear hormone receptor-type	-	-
tr|A0A182G9G7|A0A182G9G7_AEDAL	d16399fa3cf0c1f647a44263d128d7e7	521	Pfam	PF00433	Protein kinase C terminal domain	467	507	6.1E-8	T	17-10-2025	IPR017892	Protein kinase, C-terminal	-	-
tr|A0A182G9G7|A0A182G9G7_AEDAL	d16399fa3cf0c1f647a44263d128d7e7	521	Pfam	PF00130	Phorbol esters/diacylglycerol binding domain (C1 domain)	27	78	9.6E-14	T	17-10-2025	IPR002219	Protein kinase C-like, phorbol ester/diacylglycerol-binding domain	-	-
tr|A0A182G9G7|A0A182G9G7_AEDAL	d16399fa3cf0c1f647a44263d128d7e7	521	Pfam	PF00069	Protein kinase domain	190	446	2.7E-62	T	17-10-2025	IPR000719	Protein kinase domain	-	-
UPI0007D5AAD5	e65b15c977284196eb94e87475932ce7	292	Pfam	PF00617	RasGEF domain	130	289	1.4E-46	T	17-10-2025	IPR001895	Ras guanine-nucleotide exchange factors catalytic domain	-	-
tr|A0A182GTM7|A0A182GTM7_AEDAL	824f663b49543308ebbaf919e43c1321	1572	Pfam	PF01602	Adaptin N terminal region	555	1105	0.0	T	17-10-2025	IPR002553	Clathrin/coatomer adaptor, adaptin-like, N-terminal	-	-
tr|A0A182GTM7|A0A182GTM7_AEDAL	824f663b49543308ebbaf919e43c1321	1572	Pfam	PF06375	AP-3 complex subunit delta-1	1220	1373	1.6E-47	T	17-10-2025	IPR010474	AP-3 complex subunit delta domain, metazoa	-	-
tr|A0A182GTM7|A0A182GTM7_AEDAL	824f663b49543308ebbaf919e43c1321	1572	Pfam	PF00291	Pyridoxal-phosphate dependent enzyme	58	353	2.0E-70	T	17-10-2025	IPR001926	Tryptophan synthase beta chain-like, PALP domain	-	-
tr|A0A182GTM7|A0A182GTM7_AEDAL	824f663b49543308ebbaf919e43c1321	1572	Pfam	PF00571	CBS domain	390	443	7.6E-4	T	17-10-2025	IPR000644	CBS domain	-	-
tr|A0A023ETF7|A0A023ETF7_AEDAL	acd20f76a774333a860be297076d2b19	519	Pfam	PF06702	Golgi casein kinase, C-terminal, Fam20	290	505	4.0E-102	T	17-10-2025	IPR009581	FAM20, C-terminal	-	-
tr|A0A023EFS1|A0A023EFS1_AEDAL	3c0fc226496c01f13c9425dad31bbcb1	132	Pfam	PF00061	Lipocalin / cytosolic fatty-acid binding protein family	8	130	9.5E-21	T	17-10-2025	IPR000566	Lipocalin/cytosolic fatty-acid binding domain	-	-
tr|A0A182GY18|A0A182GY18_AEDAL	9e4b7288b62d1b73f1cb39d7fb36ba11	286	Pfam	PF00035	Double-stranded RNA binding motif	214	280	2.7E-7	T	17-10-2025	IPR014720	Double-stranded RNA-binding domain	-	-
tr|A0A182GY18|A0A182GY18_AEDAL	9e4b7288b62d1b73f1cb39d7fb36ba11	286	Pfam	PF01585	G-patch domain	141	181	4.2E-10	T	17-10-2025	IPR000467	G-patch domain	-	-
